amount,transaction_type,merchant_category,location,device_used,is_fraud
1702.64,deposit,online,Tokyo,mobile,False
12.37,transfer,online,Tokyo,atm,False
34.58,transfer,entertainment,Tokyo,atm,False
36.34,transfer,online,Tokyo,atm,False
38.86,transfer,entertainment,New York,atm,False
5.28,transfer,entertainment,New York,mobile,False
27.02,transfer,entertainment,Tokyo,mobile,False
1249.51,deposit,entertainment,Tokyo,atm,False
720.85,deposit,online,Tokyo,atm,False
704.23,deposit,entertainment,New York,atm,False
853.5,deposit,entertainment,Tokyo,atm,False
732.72,deposit,online,Tokyo,mobile,False
19.82,transfer,online,Tokyo,mobile,False
181.96,deposit,online,Tokyo,atm,False
20.1,transfer,online,Tokyo,mobile,False
12.98,transfer,online,Tokyo,mobile,False
720.79,deposit,online,Tokyo,mobile,False
350.88,deposit,entertainment,New York,atm,False
10.14,transfer,online,New York,atm,False
29.72,transfer,online,Tokyo,atm,False
37.28,transfer,entertainment,Tokyo,atm,False
1093.98,deposit,entertainment,Tokyo,mobile,False
29.88,transfer,online,New York,atm,False
56.08,transfer,online,Tokyo,mobile,False
5.76,transfer,entertainment,Tokyo,mobile,False
633.17,deposit,entertainment,Tokyo,mobile,False
862.44,deposit,entertainment,New York,mobile,False
1246.99,deposit,entertainment,Tokyo,mobile,False
1926.78,deposit,entertainment,Tokyo,mobile,False
52.43,transfer,online,Tokyo,mobile,False
12.93,transfer,online,New York,mobile,False
928.41,deposit,entertainment,Tokyo,atm,False
497.52,deposit,entertainment,New York,atm,False
738.07,deposit,online,New York,mobile,False
46.89,transfer,online,New York,atm,False
1027.97,deposit,online,New York,mobile,True
14.87,transfer,entertainment,New York,atm,False
176.99,deposit,entertainment,Tokyo,atm,False
13.04,transfer,entertainment,Tokyo,atm,False
14.11,transfer,entertainment,New York,atm,False
1066.38,deposit,online,Tokyo,atm,False
32.39,transfer,entertainment,New York,atm,False
117.29,transfer,online,New York,mobile,False
1316.06,deposit,entertainment,New York,mobile,False
18.36,transfer,entertainment,Tokyo,atm,False
29.52,transfer,online,Tokyo,atm,False
42.74,transfer,entertainment,New York,atm,False
22.44,transfer,entertainment,Tokyo,atm,False
14.39,transfer,entertainment,New York,mobile,False
11.42,transfer,online,New York,mobile,False
18.35,transfer,online,New York,atm,False
707.19,deposit,entertainment,Tokyo,atm,False
847.72,deposit,entertainment,Tokyo,mobile,False
900.7,deposit,online,Tokyo,mobile,False
15.16,transfer,entertainment,New York,atm,False
79.77,transfer,entertainment,Tokyo,mobile,False
1244.72,deposit,online,New York,atm,False
29.41,transfer,entertainment,Tokyo,atm,False
105.15,transfer,entertainment,Tokyo,atm,False
20.46,transfer,entertainment,New York,atm,False
306.9,deposit,entertainment,Tokyo,atm,False
1787.02,deposit,online,Tokyo,atm,False
8.77,transfer,online,New York,atm,False
16.32,transfer,entertainment,Tokyo,mobile,False
42.21,transfer,entertainment,Tokyo,atm,False
1632.83,deposit,entertainment,Tokyo,mobile,False
35.58,transfer,entertainment,Tokyo,atm,False
742.52,deposit,entertainment,New York,atm,False
47.32,transfer,entertainment,Tokyo,mobile,False
424.74,deposit,online,New York,atm,False
10.49,transfer,entertainment,Tokyo,mobile,False
1446.92,deposit,entertainment,New York,mobile,False
52.32,transfer,online,Tokyo,atm,False
341.78,deposit,online,New York,atm,False
1191.07,deposit,online,New York,mobile,False
717.45,deposit,entertainment,New York,atm,False
711.49,deposit,entertainment,Tokyo,mobile,False
4.51,transfer,online,New York,atm,False
469.05,deposit,online,New York,mobile,False
47,transfer,entertainment,New York,atm,False
53.58,transfer,online,Tokyo,atm,False
20.54,transfer,entertainment,New York,atm,False
1175.69,deposit,online,Tokyo,mobile,False
1091.43,deposit,online,New York,mobile,False
885.01,deposit,online,New York,mobile,False
13.12,transfer,entertainment,Tokyo,mobile,False
15.68,transfer,online,Tokyo,mobile,False
1667.55,deposit,entertainment,Tokyo,mobile,False
912.57,deposit,online,New York,mobile,True
27.8,transfer,entertainment,New York,atm,False
694.24,deposit,online,Tokyo,mobile,False
40.14,transfer,entertainment,New York,mobile,False
11.59,transfer,entertainment,New York,mobile,False
1493.64,deposit,online,New York,atm,False
1189.59,deposit,online,Tokyo,mobile,False
8.84,transfer,entertainment,Tokyo,mobile,False
38.52,transfer,entertainment,Tokyo,atm,False
288.59,deposit,online,Tokyo,mobile,False
1557.74,deposit,entertainment,New York,mobile,False
153.42,deposit,online,New York,atm,False
33.11,transfer,online,Tokyo,mobile,False
11.31,transfer,online,Tokyo,mobile,False
34.67,transfer,online,Tokyo,mobile,False
31.94,transfer,entertainment,Tokyo,mobile,False
715.41,deposit,entertainment,New York,mobile,False
26,transfer,online,Tokyo,atm,False
1313.61,deposit,entertainment,New York,mobile,False
1254.87,deposit,entertainment,New York,mobile,False
1111.02,deposit,entertainment,Tokyo,mobile,False
8.17,transfer,online,Tokyo,atm,False
40.72,transfer,online,New York,atm,False
1946.67,deposit,entertainment,Tokyo,atm,True
18.73,transfer,entertainment,New York,atm,False
10.75,transfer,online,New York,mobile,False
18.1,transfer,entertainment,New York,mobile,False
1003.65,deposit,online,New York,atm,False
1337.34,deposit,online,Tokyo,mobile,False
1261.28,deposit,entertainment,Tokyo,atm,False
1089,deposit,online,Tokyo,mobile,False
18.24,transfer,entertainment,Tokyo,atm,False
1217.93,deposit,entertainment,Tokyo,mobile,False
14.46,transfer,online,Tokyo,mobile,False
18.19,transfer,entertainment,Tokyo,mobile,False
1054.07,deposit,entertainment,Tokyo,mobile,False
6.05,transfer,online,Tokyo,atm,False
12.92,transfer,entertainment,Tokyo,mobile,False
29.65,transfer,online,New York,mobile,True
0.01,deposit,entertainment,New York,mobile,False
4.81,transfer,online,Tokyo,atm,False
719.28,deposit,entertainment,Tokyo,mobile,False
33.1,transfer,entertainment,New York,mobile,False
1676.93,deposit,entertainment,Tokyo,atm,False
496.49,deposit,entertainment,Tokyo,atm,False
1343.19,deposit,online,New York,mobile,False
8.82,transfer,entertainment,Tokyo,mobile,False
631.71,deposit,online,New York,atm,False
472.85,deposit,online,Tokyo,mobile,False
968.83,deposit,entertainment,Tokyo,mobile,False
25.96,transfer,entertainment,New York,atm,False
808.2,deposit,entertainment,Tokyo,mobile,False
33.58,transfer,online,Tokyo,atm,False
1741.17,deposit,entertainment,Tokyo,atm,False
32.88,transfer,online,Tokyo,atm,False
1228.25,deposit,online,Tokyo,atm,False
39.98,transfer,entertainment,New York,mobile,False
15.73,transfer,entertainment,Tokyo,mobile,False
73.41,transfer,entertainment,Tokyo,atm,False
1532.34,deposit,entertainment,Tokyo,mobile,False
25.52,transfer,online,New York,atm,False
776.61,deposit,entertainment,Tokyo,mobile,False
22.39,transfer,online,Tokyo,atm,False
932.89,deposit,entertainment,New York,atm,False
9.09,transfer,entertainment,Tokyo,atm,False
16.9,transfer,entertainment,New York,atm,False
1023.17,deposit,entertainment,Tokyo,atm,False
30.05,transfer,entertainment,Tokyo,mobile,False
1159.65,deposit,online,New York,mobile,False
724.41,deposit,entertainment,Tokyo,mobile,False
1014.05,deposit,entertainment,Tokyo,mobile,False
1537.92,deposit,online,Tokyo,mobile,False
1468.67,deposit,online,New York,mobile,False
37.44,transfer,online,New York,atm,False
37.33,transfer,entertainment,New York,atm,False
1552.92,deposit,entertainment,Tokyo,atm,False
17.55,transfer,entertainment,Tokyo,mobile,False
1739.46,deposit,online,New York,atm,False
35.48,transfer,entertainment,New York,mobile,False
11.42,transfer,entertainment,Tokyo,atm,False
45.6,transfer,entertainment,Tokyo,atm,False
1365.09,deposit,online,Tokyo,mobile,False
27.93,transfer,online,New York,mobile,False
42.87,transfer,online,Tokyo,atm,False
10.9,transfer,online,New York,mobile,False
50.45,transfer,online,Tokyo,mobile,False
754.8,deposit,online,Tokyo,mobile,False
485.29,deposit,entertainment,New York,atm,False
27.64,transfer,entertainment,New York,mobile,False
22.62,transfer,online,Tokyo,atm,False
303.69,deposit,online,Tokyo,atm,False
783.33,deposit,online,Tokyo,mobile,False
1539.65,deposit,entertainment,New York,mobile,False
23.8,transfer,online,New York,mobile,False
10.97,transfer,online,Tokyo,atm,False
46.22,transfer,online,Tokyo,mobile,False
1145.94,deposit,entertainment,Tokyo,mobile,False
12.73,deposit,online,New York,mobile,False
1155.45,deposit,online,New York,atm,False
26.49,transfer,online,New York,atm,False
1148.48,deposit,online,Tokyo,atm,False
785.95,deposit,entertainment,New York,atm,False
36.68,transfer,online,Tokyo,mobile,False
709.16,deposit,entertainment,Tokyo,atm,False
10.68,transfer,entertainment,New York,atm,False
12.64,transfer,entertainment,Tokyo,atm,False
22.15,transfer,entertainment,New York,atm,False
1282.76,deposit,online,New York,mobile,False
1584.27,deposit,entertainment,New York,atm,False
20.11,transfer,entertainment,New York,mobile,False
678.44,deposit,entertainment,Tokyo,atm,False
16.21,transfer,entertainment,New York,mobile,False
19.85,transfer,online,Tokyo,atm,False
15.81,transfer,entertainment,New York,atm,False
1083.85,deposit,online,New York,atm,True
1118.73,deposit,online,New York,atm,False
19.06,transfer,entertainment,New York,atm,False
536.01,deposit,online,New York,mobile,False
1427.21,deposit,entertainment,Tokyo,mobile,False
29.05,transfer,entertainment,Tokyo,atm,False
42.92,transfer,online,New York,mobile,False
17.24,transfer,online,New York,atm,False
14.53,transfer,entertainment,Tokyo,atm,False
51.14,transfer,entertainment,Tokyo,atm,False
20.11,transfer,online,Tokyo,mobile,False
1169.92,deposit,online,Tokyo,mobile,False
1271.62,deposit,online,New York,atm,False
18.76,transfer,entertainment,New York,mobile,True
26.36,transfer,online,Tokyo,atm,False
74.78,transfer,entertainment,Tokyo,atm,False
39.44,transfer,entertainment,Tokyo,mobile,False
23.69,transfer,entertainment,New York,atm,False
1334.36,deposit,online,Tokyo,atm,False
5.39,transfer,entertainment,Tokyo,atm,False
1260.87,deposit,entertainment,New York,atm,False
861.92,deposit,entertainment,New York,atm,False
42.94,transfer,entertainment,New York,atm,False
44.13,transfer,online,New York,mobile,False
1645.69,deposit,online,Tokyo,atm,False
1101.45,deposit,online,New York,atm,False
1998.6,deposit,online,New York,mobile,False
1003.99,deposit,entertainment,Tokyo,atm,False
1764.72,deposit,online,New York,atm,False
17.26,transfer,entertainment,New York,atm,False
26.36,transfer,online,Tokyo,mobile,False
1577.47,deposit,entertainment,New York,atm,False
1191.02,deposit,entertainment,Tokyo,mobile,False
2067.69,deposit,entertainment,New York,atm,False
40.83,transfer,entertainment,New York,mobile,False
36.38,transfer,online,New York,atm,False
1654.69,deposit,entertainment,New York,mobile,False
530.96,deposit,entertainment,New York,mobile,False
1025.97,deposit,online,New York,atm,False
1361.93,deposit,online,Tokyo,atm,False
1020.92,deposit,entertainment,Tokyo,atm,False
28.17,transfer,online,Tokyo,atm,False
23.06,transfer,entertainment,Tokyo,mobile,False
8.42,transfer,entertainment,Tokyo,mobile,False
1269.64,deposit,entertainment,Tokyo,atm,False
658.97,deposit,online,Tokyo,mobile,False
31.1,transfer,online,Tokyo,atm,False
1140.57,deposit,entertainment,Tokyo,mobile,False
1164,deposit,entertainment,Tokyo,atm,False
18.12,transfer,online,Tokyo,atm,False
1094.04,deposit,online,Tokyo,atm,False
17.12,transfer,entertainment,Tokyo,mobile,False
1342.81,deposit,online,Tokyo,atm,False
34.85,transfer,entertainment,New York,atm,False
691.65,deposit,online,New York,atm,False
148.75,transfer,entertainment,Tokyo,atm,True
773.49,deposit,online,Tokyo,mobile,False
13.08,transfer,online,Tokyo,mobile,False
1951.08,deposit,online,Tokyo,atm,False
1384.47,deposit,entertainment,Tokyo,mobile,False
1682.56,deposit,online,Tokyo,mobile,False
18.24,transfer,entertainment,New York,atm,False
1104.98,deposit,online,New York,mobile,False
1244.91,deposit,online,New York,mobile,False
534.2,deposit,entertainment,New York,mobile,False
1036.85,deposit,online,Tokyo,atm,False
13.42,transfer,online,Tokyo,mobile,False
1242.13,deposit,online,New York,atm,False
1144.7,deposit,online,New York,atm,False
34.13,transfer,online,New York,mobile,False
1824.02,deposit,entertainment,Tokyo,mobile,False
17.89,transfer,entertainment,New York,mobile,False
18.09,transfer,entertainment,New York,mobile,False
36.98,transfer,online,New York,mobile,False
44.23,transfer,online,New York,atm,False
12.77,transfer,entertainment,New York,atm,False
20.6,transfer,online,New York,mobile,False
8.38,transfer,entertainment,Tokyo,mobile,False
434.33,deposit,entertainment,Tokyo,mobile,False
10.29,transfer,online,New York,mobile,True
331.87,deposit,entertainment,New York,mobile,False
1265.28,deposit,online,New York,mobile,False
1140.82,deposit,online,New York,atm,False
1669.73,deposit,entertainment,Tokyo,atm,False
267.98,deposit,entertainment,New York,mobile,False
511.4,deposit,online,Tokyo,atm,False
13.55,transfer,entertainment,New York,atm,False
888.89,deposit,entertainment,New York,atm,False
17.46,transfer,online,Tokyo,atm,False
13.12,transfer,entertainment,New York,mobile,False
419.55,deposit,online,New York,mobile,False
983.51,deposit,online,New York,mobile,False
24.54,transfer,entertainment,Tokyo,atm,False
44.03,transfer,entertainment,New York,atm,False
1264.6,deposit,entertainment,New York,atm,False
22.16,transfer,entertainment,Tokyo,atm,False
1494.96,deposit,entertainment,Tokyo,atm,False
48.52,transfer,entertainment,Tokyo,atm,False
949.48,deposit,entertainment,Tokyo,mobile,False
1054.49,deposit,entertainment,New York,mobile,False
1840.48,deposit,online,New York,atm,False
36.55,transfer,online,New York,atm,False
20.28,transfer,online,Tokyo,atm,False
60.35,transfer,online,Tokyo,mobile,False
800.66,deposit,online,New York,mobile,False
1456.97,deposit,online,Tokyo,atm,False
615.39,deposit,entertainment,Tokyo,atm,False
12.21,transfer,entertainment,Tokyo,mobile,False
13.1,transfer,entertainment,Tokyo,mobile,False
957.59,deposit,online,New York,atm,False
1065.99,deposit,online,Tokyo,atm,False
0.01,deposit,online,New York,mobile,False
26.16,transfer,online,New York,mobile,False
1766.83,deposit,entertainment,New York,atm,False
729.18,deposit,entertainment,Tokyo,atm,False
9.09,transfer,entertainment,New York,mobile,False
742.83,deposit,entertainment,New York,atm,False
29.79,transfer,entertainment,New York,atm,False
24.78,transfer,entertainment,New York,atm,False
235.75,deposit,online,New York,mobile,False
31.51,transfer,online,New York,mobile,False
14.03,transfer,entertainment,New York,atm,False
946.03,deposit,online,Tokyo,atm,False
45.95,transfer,entertainment,Tokyo,atm,False
10.16,transfer,online,Tokyo,mobile,False
77.48,transfer,online,New York,atm,False
1364.9,deposit,entertainment,Tokyo,atm,False
1861.25,deposit,online,New York,atm,False
926.06,deposit,entertainment,New York,atm,False
1193.07,deposit,entertainment,Tokyo,atm,False
1090.97,deposit,entertainment,Tokyo,atm,True
18.62,transfer,entertainment,Tokyo,atm,False
19.55,transfer,online,New York,atm,False
38.22,transfer,online,New York,mobile,False
487.13,deposit,entertainment,Tokyo,mobile,False
12.49,transfer,entertainment,New York,atm,False
33.73,transfer,online,Tokyo,atm,False
23.21,transfer,online,New York,atm,False
675.54,deposit,entertainment,New York,atm,False
1354.91,deposit,entertainment,Tokyo,atm,False
496.51,deposit,entertainment,New York,mobile,False
870.43,deposit,online,New York,mobile,False
13.19,transfer,online,Tokyo,mobile,False
999.56,deposit,online,Tokyo,atm,False
133.62,deposit,entertainment,Tokyo,atm,False
646.63,deposit,online,New York,atm,False
1516,deposit,online,Tokyo,atm,False
1514.99,deposit,entertainment,New York,mobile,False
1405.85,deposit,entertainment,Tokyo,mobile,False
1513.64,deposit,online,Tokyo,atm,False
